date,Mkt-RF,SMB,HML,RF,year
200103,-0.0725,0.0026,0.0647,0.0042,2001
200104,0.0793,0.005,-0.0464,0.0039000000000000003,2001
200105,0.0068000000000000005,0.0248,0.0338,0.0032,2001
200106,-0.0194,0.0635,-0.0126,0.0028000000000000004,2001
200107,-0.0213,-0.0405,0.0495,0.003,2001
200108,-0.064,0.0219,0.0286,0.0031,2001
200109,-0.0924,-0.0623,0.0152,0.0028000000000000004,2001
200110,0.0248,0.07490000000000001,-0.0731,0.0022,2001
200111,0.0753,-0.005699999999999999,0.0217,0.0017000000000000001,2001
200112,0.0161,0.0472,0.0083,0.0015,2001
200201,-0.0144,0.011699999999999999,0.0342,0.0014000000000000002,2002
200202,-0.023,-0.0108,0.023399999999999997,0.0013,2002
200203,0.0424,0.0409,0.0108,0.0013,2002
200204,-0.0521,0.0582,0.0401,0.0015,2002
200205,-0.013600000000000001,-0.0327,0.0152,0.0014000000000000002,2002
200206,-0.0723,0.0408,0.0037,0.0013,2002
200207,-0.0819,-0.0525,-0.0351,0.0015,2002
200208,0.005,-0.027999999999999997,0.0301,0.0014000000000000002,2002
200209,-0.10339999999999999,0.0242,0.0126,0.0014000000000000002,2002
200210,0.0784,-0.034,-0.037599999999999995,0.0014000000000000002,2002
200211,0.0596,0.0326,-0.0116,0.0012,2002
200212,-0.0576,-0.0004,0.021099999999999997,0.0011,2002
200301,-0.025699999999999997,0.0134,-0.0079,0.001,2003
200302,-0.018799999999999997,-0.0044,-0.013600000000000001,0.0009,2003
200303,0.0109,0.011699999999999999,-0.021099999999999997,0.001,2003
200304,0.0818,0.0076,0.012199999999999999,0.001,2003
200305,0.0605,0.0461,0.006999999999999999,0.0009,2003
200306,0.014199999999999999,0.017,0.0014000000000000002,0.001,2003
200307,0.0233,0.0493,-0.015300000000000001,0.0007000000000000001,2003
200308,0.0233,0.024399999999999998,0.016399999999999998,0.0007000000000000001,2003
200309,-0.0124,0.0085,0.0014000000000000002,0.0008,2003
200310,0.0608,0.0259,0.022099999999999998,0.0007000000000000001,2003
200311,0.013500000000000002,0.0206,0.0172,0.0007000000000000001,2003
200312,0.0429,-0.0268,0.0151,0.0008,2003
200401,0.0215,0.0254,0.0242,0.0007000000000000001,2004
200402,0.013999999999999999,-0.015700000000000002,0.0095,0.0006,2004
200403,-0.0132,0.0173,0.0023,0.0009,2004
200404,-0.0181,-0.0173,-0.0323,0.0008,2004
200405,0.0118,-0.0023,-0.0018,0.0006,2004
200406,0.018500000000000003,0.0225,0.0121,0.0008,2004
200407,-0.0404,-0.037599999999999995,0.0322,0.001,2004
200408,0.0007000000000000001,-0.0152,0.0108,0.0011,2004
200409,0.016,0.0301,-0.0005,0.0011,2004
200410,0.014199999999999999,0.0013,-0.0026,0.0011,2004
200411,0.0453,0.0374,0.015700000000000002,0.0015,2004
200412,0.0342,-0.0003,-0.0023,0.0016,2004
200501,-0.0275,-0.0166,0.0206,0.0016,2005
200502,0.018799999999999997,-0.005699999999999999,0.0141,0.0016,2005
200503,-0.0194,-0.0141,0.0207,0.0021,2005
200504,-0.026099999999999998,-0.0393,0.0005,0.0021,2005
200505,0.0365,0.0286,-0.0058,0.0024,2005
200506,0.0058,0.0256,0.027999999999999997,0.0023,2005
200507,0.0392,0.0287,-0.0078000000000000005,0.0024,2005
200508,-0.012,-0.010700000000000001,0.0134,0.003,2005
200509,0.0048,-0.0062,0.0078000000000000005,0.0029,2005
200510,-0.0204,-0.013000000000000001,0.0043,0.0027,2005
200511,0.0361,0.0105,-0.011899999999999999,0.0031,2005
200512,-0.0024,-0.0044,0.0015,0.0032,2005
200601,0.030299999999999997,0.0546,0.009899999999999999,0.0034999999999999996,2006
200602,-0.003,-0.0040999999999999995,-0.0031,0.0034000000000000002,2006
200603,0.0147,0.0339,0.0060999999999999995,0.0037,2006
200604,0.0073,-0.0138,0.0226,0.0036,2006
200605,-0.0356,-0.0301,0.023799999999999998,0.0043,2006
200606,-0.0034999999999999996,-0.0034999999999999996,0.0085,0.004,2006
200607,-0.0077,-0.0395,0.0262,0.004,2006
200608,0.0203,0.009899999999999999,-0.0195,0.0042,2006
200609,0.0184,-0.013000000000000001,0.0006,0.0040999999999999995,2006
200610,0.0322,0.0177,-0.0033,0.0040999999999999995,2006
200611,0.017,0.0063,0.0004,0.0042,2006
200612,0.0085,-0.0116,0.0274,0.004,2006
200701,0.0138,0.0009,-0.0068000000000000005,0.0044,2007
200702,-0.0196,0.0123,-0.0008,0.0038,2007
200703,0.0070999999999999995,0.0009,-0.0088,0.0043,2007
200704,0.0349,-0.022099999999999998,-0.0144,0.0044,2007
200705,0.0323,0.0016,-0.0059,0.0040999999999999995,2007
200706,-0.0196,0.0073,-0.0105,0.004,2007
200707,-0.037200000000000004,-0.026600000000000002,-0.0368,0.004,2007
200708,0.009399999999999999,-0.0011,-0.0187,0.0042,2007
200709,0.0322,-0.0225,-0.0217,0.0032,2007
200710,0.0179,0.0019,-0.0287,0.0032,2007
200711,-0.048,-0.0281,-0.0109,0.0034000000000000002,2007
200712,-0.0087,0.0011,-0.0051,0.0027,2007
200801,-0.0633,-0.0102,0.04,0.0021,2008
200802,-0.030899999999999997,-0.0048,-0.0072,0.0013,2008
200803,-0.009399999999999999,0.0070999999999999995,0.0031,0.0017000000000000001,2008
200804,0.0461,-0.0169,-0.0096,0.0018,2008
200805,0.0187,0.0297,-0.015,0.0018,2008
200806,-0.0843,0.0115,-0.025099999999999997,0.0017000000000000001,2008
200807,-0.0075,0.026000000000000002,0.052000000000000005,0.0015,2008
200808,0.015300000000000001,0.034,0.0152,0.0013,2008
200809,-0.0935,-0.010700000000000001,0.056600000000000004,0.0015,2008
200810,-0.172,-0.0231,-0.0189,0.0008,2008
200811,-0.0774,-0.0301,-0.0621,0.0003,2008
200812,0.0177,0.0352,0.0005,0.0,2008
200901,-0.0809,0.0004,-0.11019999999999999,0.0,2009
200902,-0.1014,0.0014000000000000002,-0.066,0.0001,2009
200903,0.0901,-0.001,0.0348,0.0002,2009
200904,0.1017,0.054000000000000006,0.0538,0.0001,2009
200905,0.0521,-0.0241,0.0040999999999999995,0.0,2009
200906,0.0042,0.0258,-0.0276,0.0001,2009
200907,0.0774,0.0175,0.0489,0.0001,2009
200908,0.0333,-0.011200000000000002,0.076,0.0001,2009
200909,0.0408,0.024300000000000002,0.0115,0.0001,2009
200910,-0.0253,-0.0426,-0.0417,0.0,2009
200911,0.056299999999999996,-0.025,-0.0033,0.0,2009
200912,0.027999999999999997,0.0601,-0.0011,0.0001,2009
201001,-0.0335,0.0043,0.0033,0.0,2010
201002,0.0339,0.0118,0.0318,0.0,2010
201003,0.063,0.0146,0.0219,0.0001,2010
201004,0.0199,0.0484,0.0296,0.0001,2010
201005,-0.079,0.0013,-0.0248,0.0001,2010
201006,-0.0556,-0.0179,-0.0473,0.0001,2010
201007,0.0692,0.0022,-0.005,0.0001,2010
201008,-0.0478,-0.0301,-0.0173,0.0001,2010
201009,0.0955,0.0382,-0.0302,0.0001,2010
201010,0.0387,0.0108,-0.0246,0.0001,2010
201011,0.0059,0.036699999999999997,-0.009000000000000001,0.0001,2010
201012,0.0682,0.0072,0.0356,0.0001,2010
201101,0.019799999999999998,-0.0229,0.0060999999999999995,0.0001,2011
201102,0.0348,0.015,0.0118,0.0001,2011
201103,0.0045000000000000005,0.024900000000000002,-0.0184,0.0001,2011
201104,0.028999999999999998,-0.0042,-0.024399999999999998,0.0,2011
201105,-0.0127,-0.0073,-0.018500000000000003,0.0,2011
201106,-0.0174,-0.0027,-0.002,0.0,2011
201107,-0.0235,-0.011699999999999999,-0.0091,0.0,2011
201108,-0.0596,-0.0296,-0.024300000000000002,0.0001,2011
201109,-0.0758,-0.031200000000000002,-0.015300000000000001,0.0,2011
201110,0.1133,0.0305,0.0006,0.0,2011
201111,-0.0027,-0.0018,-0.0052,0.0,2011
201112,0.0075,-0.005600000000000001,0.0154,0.0,2011
201201,0.050499999999999996,0.020099999999999996,-0.009300000000000001,0.0,2012
201202,0.044199999999999996,-0.0184,0.0042,0.0,2012
201203,0.031200000000000002,-0.0063,0.011899999999999999,0.0,2012
201204,-0.0085,-0.0037,-0.0077,0.0,2012
201205,-0.0617,0.0012,-0.0095,0.0001,2012
201206,0.038900000000000004,0.0072,0.0055000000000000005,0.0,2012
201207,0.0079,-0.0276,-0.0006,0.0,2012
201208,0.0254,0.005,0.0123,0.0001,2012
201209,0.0273,0.0045000000000000005,0.016200000000000003,0.0001,2012
201210,-0.0176,-0.0109,0.0352,0.0001,2012
201211,0.0078000000000000005,0.006,-0.0086,0.0001,2012
201212,0.0118,0.015,0.0348,0.0001,2012
201301,0.0557,0.0029,0.0101,0.0,2013
201302,0.0128,-0.003,0.0021,0.0,2013
201303,0.0404,0.0083,-0.0022,0.0,2013
201304,0.015600000000000001,-0.023700000000000002,0.0044,0.0,2013
201305,0.027999999999999997,0.017,0.026699999999999998,0.0,2013
201306,-0.012,0.0131,-0.0005,0.0,2013
201307,0.0565,0.0181,0.0058,0.0,2013
201308,-0.0271,0.0032,-0.0273,0.0,2013
201309,0.0377,0.028900000000000002,-0.0118,0.0,2013
201310,0.0417,-0.015600000000000001,0.012199999999999999,0.0,2013
201311,0.0311,0.0131,0.0019,0.0,2013
201312,0.0281,-0.0044,0.0,0.0,2013
201401,-0.0332,0.009300000000000001,-0.0199,0.0,2014
201402,0.0466,0.0036,-0.0034999999999999996,0.0,2014
201403,0.0043,-0.018600000000000002,0.049,0.0,2014
201404,-0.0018,-0.0418,0.012199999999999999,0.0,2014
201405,0.020499999999999997,-0.018500000000000003,-0.001,0.0,2014
201406,0.026000000000000002,0.0305,-0.0070999999999999995,0.0,2014
201407,-0.0203,-0.0418,-0.0008,0.0,2014
201408,0.0424,0.0040999999999999995,-0.005699999999999999,0.0,2014
201409,-0.0196,-0.0359,-0.0147,0.0,2014
201410,0.025099999999999997,0.0405,-0.0163,0.0,2014
201411,0.0256,-0.020499999999999997,-0.0313,0.0,2014
201412,-0.0005,0.0253,0.0212,0.0,2014
201501,-0.031,-0.0059,-0.0345,0.0,2015
201502,0.0613,0.0060999999999999995,-0.0179,0.0,2015
201503,-0.0111,0.0305,-0.0038,0.0,2015
201504,0.0059,-0.029900000000000003,0.018000000000000002,0.0,2015
201505,0.0137,0.0095,-0.0111,0.0,2015
201506,-0.0152,0.0294,-0.008199999999999999,0.0,2015
201507,0.015700000000000002,-0.0417,-0.0416,0.0,2015
201508,-0.0602,0.0037,0.0275,0.0,2015
201509,-0.030600000000000002,-0.0263,0.0055000000000000005,0.0,2015
201510,0.0775,-0.019,-0.004699999999999999,0.0,2015
201511,0.005699999999999999,0.0358,-0.0043,0.0,2015
201512,-0.0215,-0.027999999999999997,-0.025699999999999997,0.0001,2015
201601,-0.0574,-0.034,0.0208,0.0001,2016
201602,-0.0006,0.0073,-0.0060999999999999995,0.0002,2016
201603,0.0695,0.0075,0.012199999999999999,0.0002,2016
201604,0.0092,0.0077,0.0322,0.0001,2016
201605,0.0178,-0.0018,-0.016200000000000003,0.0001,2016
201606,-0.0003,0.006,-0.0149,0.0002,2016
201607,0.0394,0.0245,-0.0124,0.0002,2016
201608,0.0049,0.011699999999999999,0.0317,0.0002,2016
201609,0.0027,0.0208,-0.011899999999999999,0.0002,2016
201610,-0.020099999999999996,-0.043899999999999995,0.041100000000000005,0.0002,2016
201611,0.048600000000000004,0.055999999999999994,0.08289999999999999,0.0001,2016
201612,0.0181,0.0014000000000000002,0.0347,0.0003,2016
201701,0.0194,-0.0116,-0.0276,0.0004,2017
201702,0.0355,-0.0215,-0.015,0.0004,2017
201703,0.0017000000000000001,0.0113,-0.0333,0.0003,2017
201704,0.0108,0.0066,-0.020499999999999997,0.0005,2017
201705,0.010700000000000001,-0.0252,-0.0382,0.0006,2017
201706,0.0079,0.022099999999999998,0.015,0.0006,2017
201707,0.018799999999999997,-0.014499999999999999,-0.0023,0.0007000000000000001,2017
201708,0.0018,-0.0167,-0.0213,0.0009,2017
201709,0.024900000000000002,0.044500000000000005,0.0315,0.0009,2017
201710,0.0226,-0.019299999999999998,0.0013,0.0009,2017
201711,0.031200000000000002,-0.006,-0.0009,0.0008,2017
201712,0.0106,-0.0132,0.0005,0.0009,2017
201801,0.0558,-0.0316,-0.0132,0.0011,2018
201802,-0.0364,0.0027,-0.011000000000000001,0.0011,2018
201803,-0.0235,0.0405,-0.0021,0.0012,2018
201804,0.0027,0.0109,0.0053,0.0014000000000000002,2018
201805,0.026600000000000002,0.0524,-0.031400000000000004,0.0014000000000000002,2018
201806,0.0049,0.0111,-0.0233,0.0014000000000000002,2018
201807,0.032,-0.0223,0.0049,0.0016,2018
201808,0.0345,0.011399999999999999,-0.0391,0.0016,2018
201809,0.0006,-0.0229,-0.016200000000000003,0.0015,2018
201810,-0.0765,-0.047,0.0338,0.0019,2018
201811,0.0171,-0.0073,0.0036,0.0018,2018
201812,-0.0955,-0.0231,-0.0192,0.0019,2018
201901,0.0837,0.0276,-0.0039000000000000003,0.0021,2019
201902,0.0342,0.020499999999999997,-0.026600000000000002,0.0018,2019
201903,0.011000000000000001,-0.030299999999999997,-0.0414,0.0019,2019
201904,0.0397,-0.0174,0.0213,0.0021,2019
201905,-0.0692,-0.0126,-0.0245,0.0021,2019
201906,0.0699,0.0011,-0.0064,0.0018,2019
201907,0.0123,-0.0196,0.005,0.0019,2019
201908,-0.0255,-0.0239,-0.04769999999999999,0.0016,2019
201909,0.0141,-0.0097,0.0676,0.0018,2019
201910,0.0207,0.0027,-0.0192,0.0015,2019
201911,0.0387,0.0072,-0.02,0.0012,2019
201912,0.0277,0.0076,0.0173,0.0014000000000000002,2019
202001,-0.0011,-0.031,-0.0622,0.0013,2020
202002,-0.0815,0.0108,-0.0382,0.0012,2020
202003,-0.13369999999999999,-0.046900000000000004,-0.1383,0.0012,2020
202004,0.136,0.025,-0.0134,0.0,2020
202005,0.0557,0.024,-0.05,0.0001,2020
202006,0.0245,0.026699999999999998,-0.0217,0.0001,2020
202007,0.0583,-0.0235,-0.0144,0.0001,2020
202008,0.0762,-0.002,-0.0302,0.0001,2020
202009,-0.0364,0.0006,-0.027200000000000002,0.0001,2020
202010,-0.0208,0.0434,0.0425,0.0001,2020
202011,0.1245,0.0581,0.0209,0.0001,2020
202012,0.0463,0.0501,-0.0168,0.0001,2020
202101,-0.0007000000000000001,0.07139999999999999,0.0322,0.0,2021
202102,0.0281,0.0202,0.07200000000000001,0.0,2021
202103,0.0316,-0.0233,0.0735,0.0,2021
202104,0.0495,-0.0319,-0.0102,0.0,2021
202105,0.003,-0.002,0.0704,0.0,2021
202106,0.0274,0.017,-0.0786,0.0,2021
202107,0.0134,-0.0393,-0.0179,0.0,2021
202108,0.0294,-0.0032,-0.0023,0.0,2021
202109,-0.044000000000000004,0.0066,0.0512,0.0,2021
202110,0.0663,-0.0226,-0.0053,0.0,2021
202111,-0.0158,-0.0131,-0.0037,0.0,2021
202112,0.0323,-0.0163,0.0325,0.0001,2021
202201,-0.0616,-0.0593,0.1286,0.0,2022
202202,-0.022799999999999997,0.0216,0.030600000000000002,0.0,2022
202203,0.0308,-0.0155,-0.019,0.0,2022
202204,-0.0941,-0.013500000000000002,0.061799999999999994,0.0,2022
202205,-0.0034000000000000002,-0.0184,0.08439999999999999,0.0003,2022
202206,-0.084,0.0207,-0.06,0.0006,2022
202207,0.09570000000000001,0.028399999999999998,-0.0415,0.0008,2022
202208,-0.0377,0.0141,0.0018,0.0019,2022
202209,-0.0934,-0.0076,0.0003,0.0019,2022
202210,0.0785,0.0001,0.0797,0.0023,2022
202211,0.04650000000000001,-0.035699999999999996,0.0148,0.0029,2022
202212,-0.0638,-0.0076,0.0134,0.0033,2022
202301,0.0661,0.0501,-0.0394,0.0034999999999999996,2023
202302,-0.025699999999999997,0.0105,-0.008,0.0034000000000000002,2023
202303,0.0248,-0.0548,-0.09050000000000001,0.0036,2023
202304,0.0062,-0.0337,-0.0012,0.0034999999999999996,2023
202305,0.0034000000000000002,0.016,-0.0779,0.0036,2023
202306,0.0646,0.0149,-0.0013,0.004,2023
202307,0.0321,0.020499999999999997,0.0406,0.0045000000000000005,2023
202308,-0.0236,-0.031400000000000004,-0.0115,0.0045000000000000005,2023
202309,-0.052300000000000006,-0.025099999999999997,0.0149,0.0043,2023
202310,-0.0315,-0.038599999999999995,0.002,0.004699999999999999,2023
202311,0.0888,-0.001,0.0167,0.0044,2023
202312,0.048499999999999995,0.063,0.0489,0.0043,2023
202401,0.0073,-0.0507,-0.023799999999999998,0.004699999999999999,2024
202402,0.0507,-0.0024,-0.034300000000000004,0.0042,2024
202403,0.028399999999999998,-0.025,0.0416,0.0043,2024
202404,-0.04650000000000001,-0.023700000000000002,-0.0045000000000000005,0.004699999999999999,2024
202405,0.0433,0.0055000000000000005,-0.0131,0.0044,2024
202406,0.027999999999999997,-0.03,-0.0336,0.0040999999999999995,2024
202407,0.012199999999999999,0.0681,0.0562,0.0045000000000000005,2024
202408,0.016,-0.0349,-0.011000000000000001,0.0048,2024
202409,0.0172,-0.0013,-0.0276,0.004,2024
202410,-0.01,-0.009899999999999999,0.0086,0.0039000000000000003,2024
202411,0.0649,0.0446,0.0016,0.004,2024
202412,-0.0317,-0.0271,-0.03,0.0037,2024
202501,0.027999999999999997,-0.0197,0.0163,0.0037,2025
202502,-0.024399999999999998,-0.0579,0.049100000000000005,0.0033,2025
202503,-0.0639,-0.0276,0.028999999999999998,0.0034000000000000002,2025
202504,-0.0084,-0.0059,-0.0341,0.0034999999999999996,2025
202505,0.060599999999999994,0.006999999999999999,-0.0288,0.0038,2025
202506,0.048600000000000004,0.0083,-0.0161,0.0034000000000000002,2025
202507,0.019799999999999998,0.0027,-0.0127,0.0034000000000000002,2025
202508,0.0184,0.0387,0.044199999999999996,0.0038,2025
202509,0.0339,-0.018500000000000003,-0.0105,0.0033,2025
202510,0.0196,-0.0055000000000000005,-0.031,0.0037,2025
202511,-0.0013,0.0038,0.037599999999999995,0.003,2025
202512,-0.0036,-0.0106,0.0242,0.0034000000000000002,2025
202601,0.0102,0.022000000000000002,0.037200000000000004,0.003,2026
202602,-0.011699999999999999,0.0014000000000000002,0.028300000000000002,0.0028000000000000004,2026
